strokes,log_freq,mean_log_rt,se,lower,upper,rt_ms,rt_lower,rt_upper,penalty_band
8.839195979899497,0.6051108419195039,6.530549814097273,0.0021408313200678175,6.52635378470994,6.534745843484606,685.7751567061334,682.9036526662925,688.6587349755067,FALSE
8.959798994974875,0.6051108419195039,6.532233640319673,0.002126576021913007,6.528065551316723,6.536401729322622,686.930855622676,684.0736254090301,689.8000198799548,FALSE
9.080402010050252,0.6051108419195039,6.533905965423348,0.0021139463521906666,6.529762630573055,6.5380493002736415,688.0805884325914,685.2355382187127,690.9374510967417,FALSE
9.201005025125628,0.6051108419195039,6.535566877930285,0.0021030561506739168,6.531444887874964,6.539688867985606,689.2243796933634,686.3892508550794,692.0712190232083,FALSE
9.321608040201005,0.6051108419195039,6.537216503294281,0.002094016434703715,6.533112231082262,6.5413207755063,690.3622800081563,687.5346519330537,693.2015372869778,FALSE
9.442211055276381,0.6051108419195039,6.538854967584662,0.002086923451461265,6.534764597619798,6.542945337549526,691.4943411189704,688.6716502956314,694.3286014377006,FALSE
9.562814070351758,0.6051108419195039,6.5404823968707575,0.002081855160521763,6.536401960756135,6.54456283298538,692.6206154782344,689.8001795228147,695.4525835544259,FALSE
9.683417085427136,0.6051108419195039,6.542098917221896,0.002078868430583867,6.538024335097951,6.546173499345841,693.7411562432379,690.9202019371992,696.5736282081531,FALSE
9.804020100502512,0.6051108419195039,6.543704654707406,0.002077996908760757,6.539631780766235,6.547777528648576,694.8560172705841,692.0317117293989,697.6918493092616,FALSE
9.924623115577889,0.6051108419195039,6.545299735396613,0.0020792496384124796,6.541224406105324,6.549375064687902,695.9652531106619,693.1347370888733,698.8073279543084,FALSE
10.045226130653266,0.6051108419195039,6.54688428614854,0.0020826106647651426,6.5428023692456,6.5509662030514795,697.0689195526147,694.2293415508642,699.920112164618,FALSE
10.165829145728642,0.6051108419195039,6.548458469592358,0.0020880478624660847,6.544365895781924,6.552551043402792,698.1670980453968,695.3156365529068,701.0302532669152,FALSE
10.28643216080402,0.6051108419195039,6.550022497990883,0.0020955180852186522,6.545915282543855,6.554129713437912,699.259905581899,696.3937844138735,702.1378227348022,FALSE
10.407035175879397,0.6051108419195039,6.55157658726292,0.002104957520322219,6.547450870523089,6.555702304002751,700.3474627611132,697.4639798173349,703.2428667131838,FALSE
10.527638190954773,0.6051108419195039,6.553120953327264,0.00211628209421269,6.548973040422608,6.5572688662319205,701.4298912336124,698.5264469159852,704.3454037971059,FALSE
10.64824120603015,0.6051108419195039,6.5546558121027205,0.0021293893154478703,6.550482209044443,6.558829415160998,702.5073136916818,699.5814369899146,705.4454273597568,FALSE
10.768844221105526,0.6051108419195039,6.55618137950809,0.002144160622144598,6.551978824688687,6.5603839343274934,703.5798538596291,700.6292253856143,706.5429086043107,FALSE
10.889447236180905,0.6051108419195039,6.557697871462172,0.002160464145737489,6.553463361736527,6.561932381187817,704.6476364843047,701.6701078506268,707.6378002248016,FALSE
11.010050251256281,0.6051108419195039,6.55920550389067,0.002178157803813852,6.554936314595195,6.563474693186145,705.7107873307048,702.7043963839548,708.7300405657386,FALSE
11.130653266331658,0.6051108419195039,6.560704507854448,0.002197100102249822,6.556398191654038,6.565010824054857,706.7694438651303,703.7324150555526,709.8195792814136,FALSE
11.251256281407034,0.6051108419195039,6.562195161641869,0.0022171699655800818,6.557849508509332,6.566540814774406,707.8237780418464,704.7544952728601,710.9064278723826,FALSE
11.37185929648241,0.6051108419195039,6.563677752727298,0.0022382513463179024,6.5592907800885145,6.568064725366081,708.8739695751616,705.7709702294741,711.9906115972208,FALSE
11.492462311557789,0.6051108419195039,6.565152568585099,0.002260230635807475,6.560722516538917,6.569582620631282,709.9201994552467,706.782171967645,713.0721594059232,FALSE
11.613065326633166,0.6051108419195039,6.5666198966896365,0.0022829985129274206,6.562145219604298,6.571094573774975,710.9626499372935,707.788428762845,714.151106552242,FALSE
11.733668341708542,0.6051108419195039,6.5680800245152735,0.0023064518342169687,6.563559378920209,6.572600670110338,712.0015045311376,708.7900624309387,715.2274972873199,FALSE
11.854271356783919,0.6051108419195039,6.569533239536376,0.0023304955568272103,6.564965468244995,6.574101010827758,713.0369479913413,709.7873855696305,716.3013876229707,FALSE
11.974874371859295,0.6051108419195039,6.570979829227307,0.0023550446902385926,6.566363941634439,6.575595716820175,714.0691663077422,710.780698739643,717.3728481591858,FALSE
12.095477386934673,0.6051108419195039,6.572420084915886,0.002380030094230422,6.567755225931195,6.577084943900577,715.0983494520891,711.7702850025244,718.4419751202294,FALSE
12.21608040201005,0.6051108419195039,6.573854327183944,0.0024054249678495125,6.569139694246958,6.578568960120929,716.1247095792904,712.7563908688663,719.5089461700453,FALSE
12.336683417085426,0.6051108419195039,6.575282890034391,0.002431228665982215,6.570517681849066,6.580048098219716,717.1484698144956,713.739237358422,720.5739867416072,FALSE
12.457286432160803,0.6051108419195039,6.576706107540364,0.002457453222159056,6.571889499224932,6.581522715855796,718.1698547251547,714.7190291401089,721.6373416788402,FALSE
12.577889447236181,0.6051108419195039,6.578124313774999,0.002484123369388044,6.573255431970998,6.582993195578999,719.1890902629167,715.6959543214023,722.6992753418925,FALSE
12.698492462311558,0.6051108419195039,6.579537842811434,0.0025112767366029833,6.574615740407692,6.584459945215176,720.2064037563838,716.6701840423984,723.7600720124517,FALSE
12.819095477386934,0.6051108419195039,6.580947028722806,0.00253896413767304,6.575970659012967,6.585923398432644,721.2220239045702,717.6418719389554,724.8200364335078,FALSE
12.93969849246231,0.6051108419195039,6.58235220558225,0.0025672499383946556,6.577320395702997,6.587384015461503,722.2361807710901,718.6111534941001,725.8794944644472,FALSE
13.060301507537687,0.6051108419195039,6.583753707822916,0.0025962133848235923,6.578665129588662,6.58884228605717,723.2491060394474,719.578144289747,726.9387953731838,FALSE
13.180904522613066,0.6051108419195039,6.585151878158187,0.002625967732241037,6.580004981402994,6.5902987749133795,724.2610387468189,720.5429185548721,727.9983450516339,FALSE
13.301507537688442,0.6051108419195039,6.586547067581692,0.0026566554018714996,6.5813400229940235,6.59175411216936,725.2722253223154,721.5055157299239,729.0585994922384,FALSE
13.422110552763819,0.6051108419195039,6.587939627447069,0.002688425093629273,6.582670314263556,6.593208940630582,726.2829138735993,722.4659669166927,730.1200266026518,FALSE
13.542713567839195,0.6051108419195039,6.589329909107952,0.002721429654552901,6.583995906985028,6.594663911230875,727.2933539247515,723.4242975816948,731.1831029609285,FALSE
13.663316582914572,0.6051108419195039,6.590718263917979,0.00275582501955733,6.585316846879646,6.596119680956312,728.3037964150146,724.3805290201916,732.2483123476361,FALSE
13.78391959798995,0.6051108419195039,6.592105043230786,0.0027917692781286047,6.586633175445654,6.597576911015918,729.3144936983866,725.3346796532953,733.3161444490399,FALSE
13.904522613065327,0.6051108419195039,6.593490598400011,0.0028294218606425524,6.587944931553152,6.599036265246871,730.3256995440917,726.2867661654375,734.3870937241774,FALSE
14.025125628140703,0.6051108419195039,6.594875280758643,0.002868942881720864,6.58925215271047,6.600498408806816,731.337669122826,727.2368044122096,735.4616584762998,FALSE
14.14572864321608,0.6051108419195039,6.596259437693724,0.0029104997674379413,6.590554858149545,6.601964017237902,732.3506561341956,728.1847970963606,736.5403475585241,FALSE
14.266331658291456,0.6051108419195039,6.597643407991283,0.002954270344991877,6.591853038115099,6.603433777867467,733.3649093759743,729.1307258712186,737.6236814892138,FALSE
14.386934673366834,0.6051108419195039,6.599027529304394,0.0030004224575255665,6.593146701287644,6.604908357321143,734.3806781887937,730.0745858260468,738.7121685475762,FALSE
14.507537688442211,0.6051108419195039,6.600412139286131,0.003049110463718678,6.594435882777242,6.606388395795019,735.3982132882729,731.0163914168479,739.8063004570815,FALSE
14.628140703517587,0.6051108419195039,6.601797575589563,0.003100474650437468,6.595720645274706,6.60787450590442,736.4177667705652,731.9561774332174,740.9065514237378,FALSE
14.748743718592964,0.6051108419195039,6.603184175867764,0.003154641024288368,6.597001079460158,6.609367272275369,737.4395921187786,732.8939994265952,742.0133777187214,FALSE
14.86934673366834,0.6051108419195039,6.604572277773808,0.003211721466834263,6.598277303698812,6.610867251848803,738.4639442102572,733.8299336169439,743.1272177883511,FALSE
14.989949748743719,0.6051108419195039,6.605962218960765,0.0032718142297477383,6.599549463070459,6.612374974851071,739.4910793247348,734.7640763073947,744.2484928619226,FALSE
15.110552763819095,0.6051108419195039,6.607354331505773,0.00333500608515391,6.600817719578871,6.613890943432675,740.5212510242867,735.6965368038793,745.3776058276575,FALSE
15.231155778894472,0.6051108419195039,6.6087489188187,0.0034013762317958215,6.6020822214043795,6.61541561623302,741.5546930109666,736.6274148421405,746.5149295922326,FALSE
15.351758793969848,0.6051108419195039,6.610146275122315,0.0034709872632555294,6.603343140086333,6.616949410158296,742.5916334546255,737.5568279451861,747.6608082025526,FALSE
15.472361809045225,0.6051108419195039,6.611546694635199,0.003543883531879807,6.604600682912714,6.618492706357683,743.6323017842599,738.4849206790885,748.8155611199813,FALSE
15.592964824120603,0.6051108419195039,6.612950471575933,0.003620093043401244,6.605855089210866,6.620045853940999,744.6769287019346,739.4118620736923,749.9794858385411,FALSE
15.71356783919598,0.6051108419195039,6.614357900163096,0.003699629615945944,6.607106626115842,6.6216091742103504,745.7257461943218,740.3378426356104,751.1528609118938,FALSE
15.834170854271356,0.6051108419195039,6.615769274615271,0.003782495231317141,6.60835558396189,6.6231829652686525,746.7789875449607,741.2630710582738,752.3359492905794,FALSE
15.954773869346733,0.6051108419195039,6.617184889151037,0.0038686825115028245,6.609602271428492,6.6247675068735825,747.8368873472366,742.1877707243929,753.529001874219,FALSE
16.07537688442211,0.6051108419195039,6.61860503518067,0.003958177584877975,6.610847007114309,6.62636306324703,748.8996794149618,743.1121735274156,754.7322595531954,FALSE
16.195979899497488,0.6051108419195039,6.620029965988895,0.004050965677814021,6.612090073260379,6.62796985871741,749.9675702950481,744.03648548449,755.9459347319637,FALSE
16.316582914572862,0.6051108419195039,6.621459907383982,0.004147028787668916,6.613331730960151,6.629588083807813,751.0407470758742,744.9608978987336,757.1702157244811,FALSE
16.43718592964824,0.6051108419195039,6.622895084567607,0.004246343843575902,6.614572250634198,6.631217918501016,752.1193974621175,745.8856099921593,758.4052842160677,FALSE
16.55778894472362,0.6051108419195039,6.624335722741444,0.004348885083872598,6.615811907977053,6.632859537505834,753.2037102410402,746.8108259223918,759.6513192215347,FALSE
16.678391959798994,0.6051108419195039,6.62578204710717,0.004454626463787006,6.617050979238147,6.634513114976192,754.2938752956186,747.7367512795518,760.9085006653216,FALSE
16.798994974874372,0.6051108419195039,6.62723428286646,0.004563543982087566,6.618289736661568,6.636178829071351,755.3900836181415,748.6635896764151,762.1770128760393,FALSE
16.91959798994975,0.6051108419195039,6.628692655220988,0.004675617905713846,6.6195284441257884,6.637856866316187,756.4925273242923,749.5915394636477,763.4570479637176,FALSE
17.040201005025125,0.6051108419195039,6.630157388830603,0.004790834979698207,6.620767352270394,6.639547425390812,757.6013992572293,750.5207900362096,764.748808795584,FALSE
17.160804020100503,0.6051108419195039,6.631628675845498,0.004909195984591866,6.622006651715698,6.641250699975298,758.7168687450893,751.4514866217532,766.0524959585447,FALSE
17.281407035175878,0.6051108419195039,6.633106658025904,0.005030718295826616,6.623246450166084,6.6429668658857235,759.8390678479257,752.3837127772681,767.3682978819638,FALSE
17.402010050251256,0.6051108419195039,6.634591472797423,0.005155427127153049,6.624486835628203,6.644696109966643,760.96812613362,753.3175376281885,768.6964129555727,FALSE
17.52261306532663,0.6051108419195039,6.636083257585668,0.005283355888224883,6.625727880044747,6.6464386351265885,762.1041739672817,754.253018518746,770.0370535062268,FALSE
17.64321608040201,0.6051108419195039,6.637582149816244,0.0054145473338244625,6.626969637041948,6.64819466259054,763.2473425217356,755.1901992370845,771.3904476713249,FALSE
17.763819095477388,0.6051108419195039,6.63908828691476,0.005549054630383948,6.628212139839207,6.649964433990312,764.3977637882526,756.1291083499073,772.7568411690984,FALSE
17.884422110552762,0.6051108419195039,6.640601806306822,0.0056869423374175925,6.629455399325484,6.651748213288161,765.5555705874974,757.0697576511336,774.1364989613269,FALSE
18.00502512562814,0.6051108419195039,6.642122845416865,0.005828287302429669,6.630699402304103,6.653546288529627,766.7208965798062,758.0121407268189,775.5297068045272,FALSE
18.125628140703515,0.6051108419195039,6.643651523309439,0.005973184018092839,6.631944082633977,6.6553589639849005,767.8938621790511,758.9562109391171,776.9367653538601,FALSE
18.246231155778894,0.6051108419195039,6.645187894223593,0.006121754561473035,6.6331892552831055,6.65718653316408,769.0745387203666,759.9018310628437,778.357969319105,FALSE
18.366834170854272,0.6051108419195039,6.646731998098096,0.00627413267280653,6.634434698059395,6.6590292981367964,770.2629870030546,760.8488349061676,779.7936225006349,FALSE
18.487437185929647,0.6051108419195039,6.648283874871718,0.006430459669311601,6.635680173919868,6.660887575823569,771.4592682426153,761.7970441267869,781.2440428140858,FALSE
18.608040201005025,0.6051108419195039,6.649843564483227,0.006590884340494096,6.636925431175858,6.662761697790596,772.6634440751538,762.7462683150712,782.709562288503,FALSE
18.7286432160804,0.6051108419195039,6.651411106871393,0.006755562834419095,6.638170203715932,6.664652010026854,773.8755765618513,763.6963050920891,784.1905270534501,FALSE
18.849246231155778,0.6051108419195039,6.652986541974983,0.006924658532193142,6.639414211251885,6.666558872698082,775.0957281934666,764.6469402268423,785.6872973107472,FALSE
18.969849246231156,0.6051108419195039,6.6545699097327695,0.007098341908463082,6.640657159592182,6.668482659873357,776.3239618949028,765.5979477763024,787.2002472873573,FALSE
19.09045226130653,0.6051108419195039,6.65616124329505,0.0072767920295382415,6.641898730917155,6.670423755672945,777.5603357513652,766.549082563377,788.7297623682022,FALSE
19.21105527638191,0.6051108419195039,6.6577605167273095,0.007460207016933173,6.64313851097412,6.672382522480499,778.8048622421295,767.5000241860499,790.2762141215927,FALSE
19.331658291457284,0.6051108419195039,6.659367673672635,0.007648790875379901,6.64437604355689,6.674359303788379,780.0575302329338,768.4504184238815,791.8399624547516,FALSE
19.452261306532662,0.6051108419195039,6.660982657522687,0.007842743968487968,6.64561087934445,6.676354435700923,781.3183283566439,769.3999146168056,793.4213646619066,FALSE
19.57286432160804,0.6051108419195039,6.662605411669129,0.008042262321635903,6.646842577518723,6.678368245819535,782.5872452052583,770.3481669473757,795.020774547767,FALSE
19.693467336683415,0.6051108419195039,6.664235879503624,0.008247537097006132,6.648070706793492,6.680401052213757,783.8642693267226,771.2948352795261,796.6385416083274,FALSE
19.814070351758794,0.6051108419195039,6.665874004417835,0.008458754167545018,6.649294846249447,6.6824531625862225,785.149389221745,772.2395858548165,798.2750103556276,FALSE
19.93467336683417,0.6051108419195039,6.667519729803422,0.008676093783638063,6.650514585987491,6.6845248736193525,786.4425933406114,773.1820918541323,799.9305197785031,FALSE
20.055276381909547,0.6051108419195039,6.6691729977026,0.008899730524405314,6.6517295258747655,6.686616469530435,787.7438690169827,774.1220324877172,801.6054021607905,FALSE
20.175879396984925,0.6051108419195039,6.670833712086097,0.009129837112071746,6.652939231346436,6.688728192825757,789.0531734802288,775.0590587948145,803.2999595506252,FALSE
20.2964824120603,0.6051108419195039,6.672501734479356,0.009366578440147981,6.654143240736666,6.690860228222046,790.3704301444561,775.9927991828846,805.0144505265027,FALSE
20.417085427135678,0.6051108419195039,6.6741769241803715,0.009610102570805525,6.655341123141593,6.69301272521915,791.6955601612112,776.9229042704166,806.749107966594,FALSE
20.537688442211053,0.6051108419195039,6.675859140487136,0.009860540370827968,6.656532481360313,6.6951857996139585,793.0284841614202,777.8490493334547,808.50414001311,FALSE
20.65829145728643,0.6051108419195039,6.677548242697641,0.010118005713923194,6.657716951498352,6.697379533896931,794.369122245643,778.7709341690401,810.2797301373647,FALSE
20.77889447236181,0.6051108419195039,6.679244090109881,0.010382595827422366,6.658894202288133,6.699593977931629,795.7173939744031,779.6882827350636,812.0760374291325,FALSE
20.899497487437184,0.6051108419195039,6.6809465420218475,0.010654391761130857,6.660063934170031,6.701829149873664,797.073218358597,780.6008425984518,813.8931970783807,FALSE
21.020100502512562,0.6051108419195039,6.6826554576852075,0.010933458956115291,6.661225878131222,6.704085037239193,798.436513812993,781.5083841877371,815.7313209792804,FALSE
21.140703517587937,0.6051108419195039,6.684370680647231,0.011219846987241587,6.662379780552238,6.706361580742225,799.8071856230424,782.4106890900835,817.5904842483568,FALSE
21.261306532663315,0.6051108419195039,6.686092015958569,0.011513584988968137,6.663525389380191,6.708658642536947,801.1851075665345,783.3075393042647,819.4706987711801,FALSE
21.381909547738694,0.6051108419195039,6.6878192628791595,0.011814679443546723,6.664662491169808,6.710976034588511,802.5701478853724,784.1987463095404,821.3719357598932,FALSE
21.50251256281407,0.6051108419195039,6.68955222066895,0.012123115154571974,6.665790914965989,6.713313526371911,803.9621738877847,785.0841542995818,823.2941315941126,TRUE
21.623115577889447,0.6051108419195039,6.691290688587879,0.012438856426590298,6.666910529991761,6.715670847183996,805.3610519351092,785.9636385652587,825.2371892903691,TRUE
21.74371859296482,0.6051108419195039,6.693034465895889,0.012761848294090014,6.6680212432394725,6.718047688552305,806.7666474288189,786.8371037857302,827.2009800656025,TRUE
21.8643216080402,0.6051108419195039,6.694783351852923,0.013092017775448859,6.6691229970130435,6.7204437066928024,808.1788247977546,787.7044822650282,829.1853449574787,TRUE
21.984924623115578,0.6051108419195039,6.696537145718923,0.013429275130839514,6.670215766462478,6.7228585249753685,809.5974474855846,788.5657321465048,831.1900964692192,TRUE
22.105527638190953,0.6051108419195039,6.698295643961588,0.01377351449519765,6.671299555551,6.725291732372176,811.0223756739172,789.4208343741194,833.215016886725,TRUE
22.22613065326633,0.6051108419195039,6.7000586267428845,0.014124610628388162,6.672374389911243,6.727742863574526,812.4534552711584,790.2697871716844,835.2598412555068,TRUE
22.346733668341706,0.6051108419195039,6.701825868322811,0.01448241915348068,6.673440326781989,6.730211409863633,813.8905262508483,791.1126139959579,837.3242658525824,TRUE
22.467336683417084,0.6051108419195039,6.703597142953221,0.01484677860947218,6.6744974568786555,6.732696829027787,815.3334274017805,791.9493651495551,839.4079559785956,TRUE
22.587939698492463,0.6051108419195039,6.705372224885967,0.01521751184548271,6.675545901668821,6.735198548103114,816.7819963218247,792.7801157574952,841.5105478245064,TRUE
22.708542713567837,0.6051108419195039,6.707150888372907,0.015594427363074726,6.6765858107412805,6.737715966004534,818.2360694054754,793.6049638014857,843.631650272282,TRUE
22.829145728643216,0.6051108419195039,6.708932907665894,0.01597732059888951,6.677617359292071,6.740248456039717,819.6954818317157,794.4240282315285,845.770846623371,TRUE
22.94974874371859,0.6051108419195039,6.710718057016783,0.016365975141138977,6.678640745740151,6.742795368293415,821.1600675522183,795.2374471660141,847.9276962439064,TRUE
23.07035175879397,0.6051108419195039,6.712506111332876,0.016760164327174507,6.679656189251614,6.745356033414137,822.6296598190647,796.045376005437,850.1017374283551,TRUE
23.190954773869347,0.6051108419195039,6.714296856006687,0.01715965894283574,6.680663924478729,6.747929787534645,824.1040992791948,796.847983313126,852.2925083213745,TRUE
23.31155778894472,0.6051108419195039,6.716090084863627,0.01756422628688447,6.681664201341333,6.75051596838592,825.5832323468277,797.6454506914381,854.4995435520914,TRUE
23.4321608040201,0.6051108419195039,6.717885591967965,0.017973625288192924,6.682657286403107,6.753113897532823,827.0669044790619,798.4379739294727,856.7223589305387,TRUE
23.552763819095475,0.6051108419195039,6.719683171383974,0.018387607231006364,6.683643461211202,6.755722881556747,828.5549599704815,799.2257617295828,858.9604521831766,TRUE
23.673366834170853,0.6051108419195039,6.721482617175931,0.018805916585182558,6.6846230206689725,6.758342213682889,830.0472419441959,800.0090344518491,861.2133040862986,TRUE
23.79396984924623,0.6051108419195039,6.723283723408102,0.0192282917759871,6.685596271527167,6.760971175289036,831.5435923431612,800.7880229453135,863.4803795188507,TRUE
23.914572864321606,0.6051108419195039,6.725086284144761,0.019654465895762405,6.6865635309890665,6.763609037300456,833.0438519218219,801.5629674632725,865.7611284375405,TRUE
24.035175879396984,0.6051108419195039,6.726890093751844,0.020084167602997777,6.687525125249968,6.76625506225372,834.5478604897885,802.3341165193683,868.0549874526877,TRUE
24.155778894472363,0.6051108419195039,6.72869497158904,0.020517141870890383,6.688481373522095,6.768908569655985,836.0554775503103,803.1017140803881,870.3614365239804,TRUE
24.276381909547737,0.6051108419195039,6.730500780346842,0.020953166914689327,6.689432573194051,6.771568987499633,837.5665978401659,803.8659875981033,872.6800444855709,TRUE
