char,rt_ms,correct
伊,639.480000005278,1
伊,516.125000001863,1
伊,824.69999999553,1
伊,553.114999995218,1
伊,668.475000000559,1
伊,561.519999995653,1
伊,574.779999999795,1
伊,668.789999996312,1
伊,546.490000000631,1
伊,574.669999999925,1
伊,680.945000000065,1
伊,632.230000003008,1
伊,463.59999999404,1
伊,543.990000005811,1
伊,512.5,1
伊,678.750000000931,1
伊,741.369999999646,1
伊,618.254999998026,1
伊,717.665000003763,1
伊,629.685000000056,1
伊,473.449999997858,1
伊,564.029999999562,1
伊,737.124999999767,1
伊,732.685000000056,1
伊,547.904999999562,1
伊,579.25500000082,1
伋,971.324999998556,1
伋,1912.83999999723,1
伋,665.590000004275,1
伋,675.020000002813,1
伋,950.789999999106,1
伋,952.534999997355,1
伋,875.619999998715,1
伋,1018.11499999906,1
伍,596.165000002598,1
伍,639.179999998305,1
伍,555.159999999887,1
伍,527.904999999009,1
伍,519.23999999417,1
伍,669,1
伍,734.145000002114,1
伍,657.39999999851,1
伍,604.484999999811,1
伍,613.300000000978,1
伍,573.690000001108,1
伍,614.764999998268,1
伍,513.099999999628,1
伍,656.489999999292,1
伍,563.535000001139,1
伍,631.535000000382,1
伍,654.389999999665,1
伍,423.889999998151,1
伍,698.774999998976,1
伍,527.430000000168,1
伍,642.840000000433,1
伍,520.799999999814,1
伍,464.80000000447,1
伍,528.900000000372,1
伍,543.5349999998,1
伍,630.979999998119,1
伍,617.905000000959,1
伍,545.969999999739,1
伎,596.574999995995,1
伎,881.67500000447,1
伎,615.035000002594,1
伎,572.324999997392,1
伎,674.099999999628,1
伎,722.105000000913,1
伎,637.945000002161,1
伎,1027.58999999962,1
伎,682.114999999292,1
伎,1407.27999999933,1
伎,565.434999996796,1
伎,803.579999999609,1
伎,692.004999997094,1
伎,648.994999999646,1
伎,929.255000003148,1
伎,622.530000000726,1
伎,622.555000001797,1
伎,677.365000003192,1
伎,676.939999997558,1
伎,1875.34000000051,1
伎,725.519999999553,1
伏,618,1
伏,509.399999999441,1
伏,515,1
伏,664.870000000461,1
伏,721.45000000461,1
伏,853.844999997877,1
伏,684.075000004843,1
伏,594.330000000075,1
伏,491.480000000447,1
伏,659.699999996461,1
伏,586.919999999925,1
伏,605.314999999769,1
伏,604.325000000186,1
伏,534.084999999497,1
伏,548.365000000107,1
伏,577.800000000745,1
伏,796.484999998938,1
伏,507.099999999627,1
伏,648.450000000594,1
伏,461.10000000149,1
伏,585.5,1
伏,648.494999998249,1
伏,691.340000000317,1
伏,677.324999996927,1
伏,549.370000000577,1
伏,487.450000000652,1
伏,598.43000000203,1
伏,845.224999996834,1
伏,498.615000003949,1
伐,559.550000000047,1
伐,709.740000000224,1
伐,592.759999999544,1
伐,564.320000001229,1
伐,642.150000001537,1
伐,559.569999997737,1
伐,533.72999999905,1
伐,709.099999997765,1
伐,751.439999999944,1
伐,555.765000001527,1
伐,639.919999993872,1
伐,804.800000001676,1
伐,1377.58000000054,1
伐,759.030000001192,1
伐,922.834999997634,1
伐,626.099999999628,1
伐,612.204999997281,1
伐,821.399999999907,1
伐,948.574999998789,1
伐,700.244999999646,1
伐,584.019999998389,1
伐,597.190000000075,1
伐,756.594999999739,1
伐,717.700000001118,1
伐,573.370000005583,1
伐,688.425000000279,1
伐,695.390000000596,1
伐,1176.3599999994,1
伐,949.41000000108,1
休,499.509999999544,1
休,442.559999999503,1
休,699.314999998081,1
休,461.934999999357,1
休,710.20000000298,1
休,725.265000001062,1
休,550.920000001555,1
休,558.414999999572,1
休,668.364999997779,1
休,630.684999996331,1
休,551.24999999674,1
休,644.964999999385,1
休,511.964999999909,1
休,645.580000004033,1
休,646.299999998882,1
休,734.729999999981,1
休,494.30000000447,1
休,605.100000000792,1
休,612.309999998601,1
休,590.47500000085,1
休,570.824999999786,1
休,490.800000000745,1
休,484.509999998379,1
休,611.905000005267,1
休,574.23499999987,1
休,559.079999998678,1
休,984.284999999218,1
众,496.400000000372,1
众,567.544999998063,1
众,639.574999999255,1
众,518.300000000745,1
众,645.124999999127,1
众,533.29999999702,1
众,581.964999997523,1
众,660.995000000112,1
众,475.584999999963,1
众,598.10000000149,1
众,644.239999999292,1
众,643.809999997728,1
众,763.449999998324,1
众,662.080000000075,1
众,531.170000001788,1
众,622.725000001257,1
众,616.375000001397,1
众,599.494999998715,1
众,456.70000000298,1
众,572.485000000568,1
众,618.099999999628,1
众,557.700000001234,1
众,401.155000003171,1
众,528.894999999466,1
众,673.449999994831,1
众,524.170000000857,1
众,470.36499999743,1
众,760.979999999108,1
优,844.750000003725,1
优,487.849999997765,1
优,880.079999995418,1
优,559.375000000931,1
优,583.18499999959,1
优,884.77499999851,1
优,549.639999997453,1
优,673.32500000298,1
优,654.484999998938,1
优,547.709999998915,1
优,800.154999997001,1
优,602.439999998547,1
优,684.714999999385,1
优,703.264999996405,1
优,695.810000000172,1
优,715.234999996144,1
优,691.480000001262,1
优,1114.04500000027,1
优,740.145000003278,1
优,569.495000003371,1
优,507.289999997709,1
优,710.069999999832,1
优,603.190000001341,1
伙,680.134999998729,1
伙,539.520000000251,1
伙,963.965000002645,1
伙,671.40000000014,1
伙,454.659999999451,1
伙,636.139999998733,1
伙,1384.38500000024,1
伙,736.740000000456,1
伙,486,1
伙,633.095000000205,1
伙,663.894999997923,1
伙,484.685000000522,1
伙,737.895000000251,1
伙,695.60500000068,1
伙,830.029999997467,1
伙,464,1
伙,575.325000001612,1
伙,784.299999999348,1
伙,516.239999997197,1
伙,669.654999999708,1
伙,684.98499999987,1
伙,550.69999999553,1
伙,634.905000006314,1
伙,494.360000000568,1
伙,571.990000000224,1
伙,499.219999999739,1
伙,459.985000001267,1
伙,572.185000000987,1
会,508.360000000335,1
会,683.594999999274,1
会,514,1
会,585.540000000037,1
会,635.955000005662,1
会,573.670000001788,1
会,489.369999999355,1
会,440.725000000384,1
会,544.979999998701,1
会,563.730000001844,1
会,529.725000000093,1
会,477.48999999743,1
会,583.740000001621,1
会,606.745000004768,1
会,522.450000000652,1
会,517.874999997672,1
会,644.675000000279,1
会,571.720000000205,1
会,673.715000001015,1
会,508.364999999758,1
会,574.800000000745,1
会,546.289999998407,1
会,1296.915,1
会,625.37500000326,1
会,526.225,1
会,560.355000001437,1
会,488.464999999851,1
会,565.324999995995,1
会,739.50499999756,1
伛,995.145000000484,1
伛,1087.13500000164,1
伛,789.765000002459,1
伛,597.509999999544,1
伛,653.459999994375,1
伛,706.265000001062,1
伛,1969.3100000004,1
伛,858.350000002189,1
伛,1192.68999999994,1
伛,867.154999999795,1
伛,719.82500000012794,1
伛,1138.58000000054,1
伛,816.449999998324,1
伛,714.745000001509,1
伛,732.159999999683,1
伞,555.145000005839,1
伞,1612.10500000021,1
伞,661.819999994244,1
伞,632.190000000235,1
伞,759.299999998882,1
伞,643.204999999842,1
伞,528.740000001562,1
伞,589.265000000363,1
伞,729.324999999721,1
伞,585.425000001211,1
伞,527.58499999973,1
伞,806.185000000522,1
伞,553.489999998594,1
伞,539.099999999628,1
伞,501.77000000258,1
伞,802.830000000075,1
伞,575.899999996182,1
伞,538.060000002617,1
伞,467.990000004647,1
伞,516.300000001211,1
伞,1156.95500000054,1
伞,635.129999998957,1
伞,797.364999998361,1
伞,583.735000000161,1
伞,520.224999999162,1
伞,551.644999999553,1
伟,486.420000001322,1
伟,509.985000001267,1
伟,538.984999998938,1
伟,699.459999999963,1
伟,775.145000000484,1
伟,533.419999999925,1
伟,533.14,1
伟,545.16000000143,1
伟,539.30500000203,1
伟,1119.39000000013,1
伟,588.905000004161,1
伟,501.384999999777,1
伟,619.260000003036,1
伟,522.60000000149,1
伟,502.775000000372,1
伟,565.405000001192,1
伟,557.099999999628,1
伟,602.209999997169,1
伟,546.609999999404,1
伟,733.085,1
伟,440.350000000792,1
伟,672.650000000372,1
伟,506.475000000093,1
伟,552.954999999143,1
伟,580.145000000019,1
伟,768.145000000019,1
伟,807.33500000037,1
伟,605.734999997367,1
传,634.665000000503,1
传,646.095000003697,1
传,518.72000000003,1
传,531.605000000127,1
传,477.640000001062,1
传,524.389999998733,1
传,543.81000000285,1
传,588.554999994812,1
传,545.850000000559,1
传,602.179999994347,1
传,578.919999999925,1
传,648.655000000028,1
传,577.685000003781,1
传,605.00499999756,1
传,555.889999999665,1
传,558.424999995623,1
传,588.69999999553,1
传,514,1
传,613.689999999944,1
传,691.87000000244,1
传,584.389999999898,1
传,579.620000000112,1
传,573.219999998575,1
传,552.919999999925,1
传,578.334999998333,1
传,687.945000000065,1
传,608.014999999665,1
传,458.60000000149,1
传,483.894999999437,1
伢,1004.39999999804,1
伢,663.080000000249,1
伢,595.475000001956,1
伢,1069.18500000006,1
伢,723.700000001118,1
伢,757.404999996535,1
伢,777.780000003986,1
伢,1209.19499999945,1
伢,610.705000002868,1
伢,687.409999998752,1
伢,860.974999999628,1
伢,745.839999999618,1
伢,570.740000000107,1
伢,763.179999994114,1
伢,630.344999997644,1
伢,1194.50499999942,1
伢,976.314999999886,1
伢,627.599999999628,1
伢,547.995000000577,1
伢,1653.63999999687,1
伢,596.004999999423,1
伢,1037.28000000399,1
伣,1093.26000000141,1
伣,789.400000001304,1
伣,691.599999999162,1
伤,556.585000005551,1
伤,713.945000003092,1
伤,540.734999995097,1
伤,744.435,1
伤,640.654999999242,1
伤,475.775000000838,1
伤,648.714999999385,1
伤,1127.77999999886,1
伤,545.304999999469,1
伤,569.419999999925,1
伤,747.244999998482,1
伤,665.400000000372,1
伤,567.920000001322,1
伤,572.599999999628,1
伤,660.70500000217,1
伤,588.265000005718,1
伤,605.735000004992,1
伤,620.295000000624,1
伤,571.664999999455,1
伤,538.70000000298,1
伤,504.509999998845,1
伤,471.159999997326,1
伤,526.130000001984,1
伤,520.900000000372,1
伤,618.864999996964,1
伤,1222.63499999815,1
伤,1057.00000000023,1
伤,505.345000001602,1
伤,626.404999995371,1
伥,835.404999997991,1
伥,599.594999999739,1
伥,844.259999999776,1
伥,795.210000000196,1
伥,1349.76000000024,1
伥,709.4550000038,1
伥,646.215000000666,1
伥,655.559999999125,1
伥,780.189999999478,1
伥,666.295000002719,1
伥,670.779999999795,1
伥,784.419999996433,1
伥,765.594999997178,1
伥,622.309999998834,1
伥,601.344999999274,1
伥,992.109999998938,1
伥,1078.00500000315,1
伥,612.949999999255,1
伥,436.19999999553,1
伥,991.500000000466,1
伥,1190.40500000119,1
伥,540.369999995455,1
伥,1823.44499999471,1
伥,1221.06499999785,1
伥,425.429999999236,1
伦,490.075000001525,1
伦,1301.96999999974,1
伦,553.44999999943,1
伦,490.90000000596,1
伦,630.98499999987,1
伦,524.375000000931,1
伦,634.840000000171,1
伦,485.925000000862,1
伦,627.6599999998,1
伦,689.510000000708,1
伦,915.95999999973,1
伦,575.269999993849,1
伦,646.205000000773,1
伦,621.280000003055,1
伦,654.914999999106,1
伦,482.800000000745,1
伦,557.945000000764,1
伦,688.599999999511,1
伦,582.149999994785,1
伦,649.700000001758,1
伦,705.865000000224,1
伦,755.560000005178,1
伦,649.410000001546,1
伦,748.425000001443,1
伦,641.890000002459,1
伦,577.155000000843,1
伦,509.389999999199,1
伦,825.829999998212,1
伧,1217.87000000058,1
伧,855.579999995884,1
伧,856,1
伧,618.169999999751,1
伧,730.050000000279,1
伧,846.825000000535,1
伧,838.890000000014,1
伧,1087.03999999864,1
伧,1094.03500000015,1
伧,880.694999999832,1
伧,762.475000003353,1
伪,686.024999995716,1
伪,555.15000000014,1
伪,833.730000000214,1
伪,664.60999999987,1
伪,869.394999999669,1
伪,593.410000001313,1
伪,586.790000001201,1
伪,667.599999999628,1
伪,466.39999999851,1
伪,513.175000000047,1
伪,474.39999999851,1
伪,565.140000002459,1
伪,682.495000001043,1
伪,634.01500000013,1
伪,556.999999993481,1
伪,532.534999998519,1
伪,556.549999999348,1
伪,676.339999997988,1
伪,563.054999998771,1
伪,1416.32500000205,1
伪,584.790000000794,1
伪,612.165000000386,1
伪,641.359999999608,1
伪,860.379999998258,1
伪,747.875000000931,1
伪,953.940000006929,1
伪,603.675000001676,1
伪,689.265000001062,1
伪,822.299999999814,1
伫,1476.01500000036,1
伫,1114.07499999763,1
伫,1371.13499999372,1
伫,872.550000000047,1
伫,1357.36499999982,1
伫,654.384999998001,1
伫,581.410000000003,1
伫,539.450000003853,1
伫,749.319999998901,1
伫,523.120000001509,1
伫,569.840000003809,1
伫,524.79999999702,1
伫,599.41999999946,1
伫,1041.36999999994,1
伫,1014.39999999851,1
伫,665.070000000938,1
伫,702.820000000298,1
伫,707.974999997532,1
伫,657,1
伫,965.395000003045,1
伫,766.824999998789,1
伫,629.354999996722,1
伫,732.015000001527,1
伫,996.715000001132,1
佤,1043.68000000063,1
佤,758.555000000168,1
佤,782.859999999404,1
佤,554.889999999432,1
佤,1283.6650000005,1
佤,708.914999995614,1
佤,696.300000000745,1
佤,1214.17000000086,1
佤,868.995000004361,1
佤,705.470000000671,1
佤,600.585000000196,1
佤,1044.70000000019,1
佤,1861.05999999586,1
佤,828.099999999628,1
伭,1040.31499999925,1
伯,735.900000000605,1
伯,587.014999997336,1
伯,700.889999999665,1
伯,908.764999992913,1
伯,651.109999998938,1
伯,650.714999996126,1
伯,520.514999996638,1
伯,617.410000002477,1
伯,526.600000000093,1
伯,532.584999999963,1
伯,514.5,1
伯,653.3999999956,1
伯,673.820000000065,1
伯,599.920000000391,1
伯,568.24499999953,1
伯,551.074999999837,1
伯,639.004999997094,1
伯,484.699999999255,1
伯,643.394999999087,1
伯,690.780000000726,1
伯,518.120000000636,1
伯,690.099999994039,1
伯,593.090000001946,1
伯,580.865000000224,1
伯,498.725000001286,1
伯,624.394999998622,1
伯,664.644999996992,1
伯,1424.54500000062,1
伯,671.5,1
估,858.89000000339,1
估,612.270000001416,1
估,595.540000002016,1
估,678.815000003204,1
估,590.089999999851,1
估,682.03,1
估,676.539999993285,1
估,511.95000000007,1
估,875.609999999171,1
估,579.120000002207,1
估,486.51000000062,1
估,542.465000000448,1
估,1613.25000000047,1
估,600.955000000075,1
估,518.255000002682,1
估,650.045000002021,1
估,964.389999993611,1
估,683.315000001807,1
估,600.309999994468,1
估,541.049999999814,1
估,564.140000002226,1
估,597.100000000908,1
估,537.619999995455,1
估,519.10000000149,1
估,673.644999999786,1
估,491.799999999814,1
估,712.739999999758,1
估,578.504999997793,1
伲,1532.97000000021,1
伲,1323.82499999949,1
伲,773.795000000973,1
伲,527.855000000214,1
伲,1038.90000000037,1
伲,771.065000000875,1
伲,1005.91499999957,1
伲,880.069999999134,1
伲,644.120000001043,1
伲,724.98499999987,1
伴,626.785000000149,1
伴,606.820000000997,1
伴,938.939999999478,1
伴,540.014999998733,1
伴,752.055,1
伴,564.650000000372,1
伴,551.954999999143,1
伴,573.434999998426,1
伴,428.449999999255,1
伴,552.229999993695,1
伴,615.494999998249,1
伴,715.534999995958,1
伴,591.215000000317,1
伴,551.919999999925,1
伴,806.539999998175,1
伴,523.71499999566,1
伴,542.60000000149,1
伴,460.725000000821,1
伴,563.324999999255,1
伴,498.479999999981,1
伴,473.10000000149,1
伴,642.709999999963,1
伴,562.924999999581,1
伴,614.844999999972,1
伴,709.689999999682,1
伴,537.910000002943,1
伴,599.059999996796,1
伴,582.984999993583,1
伴,640.984999998473,1
伶,834.520000003977,1
伶,1271.31999999983,1
伶,1003.89500000142,1
伶,597.380000001081,1
伶,620.399999999907,1
伶,563.739999997895,1
伶,632.975000000442,1
伶,567.559999999532,1
伶,1250.44499999983,1
伶,659.854999998119,1
伶,553.669999993872,1
伶,709.190000001458,1
伶,497.369999997318,1
伶,724.785000005737,1
伶,573.999999999069,1
伶,574.75,1
伶,462.470000002067,1
伶,1059.10500000021,1
伶,672.735000000102,1
伶,595.479999999981,1
伶,739.474999994971,1
伶,617.70000000071,1
伶,843.594999998342,1
伶,542.774999994552,1
伸,589.289999996312,1
伸,717.999999999534,1
伸,633.035000002477,1
伸,524.214999997639,1
伸,541.694999999832,1
伸,662.20000000298,1
伸,477.380000000267,1
伸,670.475000003353,1
伸,656.550000000745,1
伸,902.614999998826,1
伸,675.800000000745,1
伸,534.300000000745,1
伸,732.125000002328,1
伸,1268,1
伸,571.019999995828,1
伸,565.995000000577,1
伸,741.5,1
伸,605.14499999769,1
伸,574.480000002775,1
伸,691.910000001546,1
伸,532.620000001742,1
伸,534.524999999208,1
伸,545.60000000149,1
伸,616.149999999907,1
伸,525.499999999738,1
伸,504.539999994449,1
伸,523.5,1
伸,563.979999999749,1
伸,605.485000000102,1
伺,540.220000000671,1
伺,704.485000001965,1
伺,630.02499999851,1
伺,568.295000000857,1
伺,663.870000000345,1
伺,719.984999999753,1
伺,712.194999999832,1
伺,1723.82999999984,1
伺,542.905000000261,1
伺,656.675000001997,1
伺,801.129999999888,1
伺,752.900000005961,1
伺,495.89999999851,1
伺,760.295000000391,1
伺,693.810000004247,1
伺,1758.61000000453,1
伺,799.510000000242,1
伺,700.764999994193,1
伺,612.219999998808,1
伺,859.499999998603,1
伺,616.264999996871,1
伺,1021.59999999776,1
伺,1676.3900000006,1
伺,600.839999999152,1
伺,798.360000000801,1
伺,619.404999997641,1
似,874.035000000615,1
似,586.199999999255,1
似,562.649999999907,1
似,478.199999999575,1
似,630.239999998361,1
似,443.294999997364,1
似,557.79999999702,1
似,593.809999998484,1
似,526.980000002368,1
似,625.054999998538,1
似,690.094999998342,1
似,518.364999999874,1
似,599.070000000298,1
似,910.959999999963,1
似,1573.46500000043,1
似,626.889999999548,1
似,592.465000001714,1
似,575.78500000108,1
似,629.140000004787,1
似,519.200000000652,1
似,584.149999995134,1
似,587.790000001434,1
似,638.245000000112,1
似,808.294999998994,1
似,689.005000000237,1
似,728.569999998435,1
似,631.470000000205,1
似,599.454999999609,1
伽,786.985,1
伽,700.810000001453,1
伽,591.260000000242,1
伽,849.459999997634,1
伽,575.215000000782,1
伽,631.145000003278,1
伽,586.664999999106,1
伽,573.10499999579,1
伽,1109.25999999745,1
伽,535.684999998892,1
伽,651.33000000054,1
伽,1001.59999999963,1
伽,733.334999997169,1
伽,532.265000001993,1
伽,777.440000001807,1
伽,547.009999998409,1
伽,987.050000003539,1
伽,690.884999996517,1
伽,621.394999998272,1
伽,853.159999998752,1
伽,753.240000001621,1
伽,666.084999999846,1
伽,1831.4749999987,1
伽,682.739999999292,1
伾,1187.73499999999,1
伾,724.15000000177,1
伾,606,1
伾,416.89999999851,1
伾,1264.06999999913,1
伾,609.089999999909,1
佁,632.47000000003,1
佁,748.350000001665,1
佁,732.799999997951,1
佁,760.865000003949,1
佁,1157.17499999981,1
佁,564.615000000224,1
佃,820.480000000447,1
佃,451.199999999488,1
佃,674.60000000149,1
佃,815.230000000214,1
佃,1151.70000000205,1
佃,1111.41999999713,1
佃,1048.43999999855,1
佃,1057.74500000011,1
佃,612.179999996442,1
佃,715.565000002272,1
佃,685.099999999628,1
佃,769.930000002147,1
佃,1729.87000000267,1
佃,1630.00500000012,1
佃,514.55999999959,1
佃,476.259999999427,1
佃,618,1
佃,889.015000000596,1
但,550.795000002719,1
但,661.654999999882,1
但,543.460000000778,1
但,549.674999998388,1
但,907.879999998491,1
但,632.279999997932,1
但,715.485000000801,1
但,724.894999999378,1
但,1047.02000000002,1
但,569.5,1
但,479.429999999877,1
但,438.53500000108,1
但,546.210000000428,1
但,571.494999996386,1
但,741.469999999972,1
但,625.89499999769,1
但,681.820000005188,1
但,558.675000000279,1
但,546.705000000657,1
但,919.099999999628,1
但,461.269999999786,1
但,763.37500000227,1
但,672.474999999162,1
但,534.83,1
但,673.899999999907,1
但,572.599999999162,1
但,763.155000000494,1
但,708.829999996,1
位,578.300000001094,1
位,1543.91999999993,1
位,633.015000003041,1
位,688.809999999823,1
位,526.830000002403,1
位,423.190000001341,1
位,568.105000000214,1
位,609.519999998622,1
位,600.814999997965,1
位,626.940000000119,1
位,675.060000001453,1
位,508.900000000372,1
位,528.464999999385,1
位,699.41000000108,1
位,518.49999999837,1
位,1209.20999999996,1
位,501.59999999404,1
位,514.279999999562,1
位,510.5,1
位,616.199999999255,1
位,791.229999998817,1
位,782.520000000484,1
位,389.869999999064,1
位,533.71500000509,1
位,581.044999998994,1
低,604.820000000298,1
低,917.215000001481,1
低,788.409999999916,1
低,779.39000000339,1
低,684.974999999628,1
低,598.024999999208,1
低,716.435000001919,1
低,561.009999997681,1
低,1098.14000000199,1
低,587.070000001695,1
低,620.040000001434,1
低,707.229999999981,1
低,586.449999999255,1
低,847.444999999367,1
低,634.714999999851,1
低,612.58000000054,1
低,907.810000000522,1
低,645.149999996647,1
低,646.240000001853,1
低,626.01500000176,1
低,673.699999999255,1
低,623.460000002757,1
低,777.79999999702,1
低,548.200000001118,1
低,691.800000000512,1
低,1276.24500000104,1
住,609.680000000488,1
住,625.879999999597,1
住,1322.02999999933,1
住,707.990000002552,1
住,461.145000001183,1
住,832,1
住,576.435000002617,1
住,743.6650000019,1
住,422.350000000733,1
住,1074.87500000186,1
住,1297.20499999984,1
住,685.890000000596,1
住,661.769999998738,1
住,492.545000000973,1
住,701.659999999683,1
住,1016.075,1
住,624.485000000277,1
住,602.364999999758,1
住,546.065,1
住,728.590000000549,1
住,588.625,1
住,614.659999999218,1
住,551.635000003502,1
住,505.175000005751,1
住,512.350000000559,1
住,514.295000000857,1
住,632.315000002272,1
住,723.605000003241,1
住,686.109999998706,1
佐,805.599999999628,1
佐,762.455000003567,1
佐,864.224999997299,1
佐,753.100000001723,1
佐,779.119999999646,1
佐,765.510000000242,1
佐,1028.74000000162,1
佐,704.495000005467,1
佐,694.325000000303,1
佐,1581.21999999974,1
佐,791.229999999749,1
佐,783.544999998412,1
佐,845.02000000095,1
佐,1032.55500000063,1
佐,1346.81000000273,1
佐,619.455000000075,1
佐,589.179999999236,1
佐,719.899999996647,1
佐,571.04999999993,1
佐,620.540000000969,1
佐,672.849999999162,1
佐,685.639999999665,1
佐,691.355000002775,1
佐,676.369999997318,1
佐,703.5,1
佐,703.174999998766,1
佐,1669.10500000091,1
佐,919.829999999143,1
佐,765.900000005961,1
佑,670.285000000149,1
佑,987,1
佑,584.669999999925,1
佑,714.354999996372,1
佑,748.170000005979,1
佑,579.564999999944,1
佑,907.520000000717,1
佑,1843.06000000011,1
佑,744.844999997644,1
佑,660.35999999987,1
佑,565.55999999959,1
佑,641.094999998808,1
佑,666.475000000093,1
佑,618.72500000021,1
佑,698.70000000298,1
佑,637.5,1
佑,546.10000000149,1
佑,666.145000002813,1
佑,638.70000000298,1
佑,579.624999998603,1
佑,909.780000000028,1
佑,595.924999997485,1
佑,782.985000001732,1
佑,620.979999999516,1
佑,689.604999998584,1
佑,742.35500000231,1
佑,631.199999999255,1
体,879.520000000019,1
体,534.429999999702,1
体,586.639999999665,1
体,733.850000000326,1
体,531.020000002347,1
体,580.464999999094,1
体,467.194999999367,1
体,600.229999999981,1
体,522.344999997527,1
体,581.70500000054,1
体,600.210000004154,1
体,625.889999999199,1
体,531.654999998398,1
体,1317.88000000222,1
体,553.834999998799,1
体,637,1
体,562.174999998882,1
体,748.769999998156,1
体,575.12999999756,1
体,675.030000002153,1
体,590.70500000217,1
体,609.264999999665,1
体,457.39999999851,1
体,669.770000000368,1
体,574.599999999628,1
体,447.504999999539,1
体,614.39999999851,1
何,1646.04000000004,1
何,766.030000002473,1
何,1105.00000000326,1
何,1077.10000000149,1
何,643.520000001416,1
何,633.620000000345,1
何,685.800000000745,1
何,916.649999999441,1
何,605.709999999497,1
何,797.590000001947,1
何,1410.41500000609,1
何,1062.10499999905,1
何,564.940000000177,1
何,976.100000000093,1
何,709.39999999851,1
何,617.224999997765,1
何,679.795000003651,1
何,973.270000000484,1
何,501.299999998882,1
何,806.805000000168,1
何,558.279999997467,1
何,690.965000001714,1
佖,793.749999999069,1
佖,891.504999999655,1
佖,866.180000004359,1
佗,629.639999999199,1
佗,735.915000004752,1
佗,979.189999998082,1
佗,1125.38499999978,1
佗,740.859999998473,1
佗,791.675000000745,1
佗,621.214999999152,1
佗,667.055000001739,1
佗,658.600000002654,1
佗,573.5,1
佗,679.664999999804,1
佗,505.444999998901,1
佗,547.305000000051,1
佗,897.79999999702,1
佗,847.884999998845,1
佗,896.824999995995,1
佗,690.860000000568,1
佗,610.010000000475,1
佗,969.544999999926,1
佘,657.269999999553,1
佘,1229.80000000447,1
佘,536.899999999208,1
佘,667.280000001192,1
佘,843.179999995977,1
佘,1195.71999999601,1
佘,644.875000005472,1
佘,727.469999998109,1
佘,1622.64500000305,1
佘,604.099999996834,1
佘,914.235000000335,1
佘,816.040000001434,1
佘,1359.24499999965,1
佘,785.674999999232,1
佘,732.554999995045,1
佘,1166.78499999782,1
佘,463.084999999031,1
佘,332.64000000048,1
佘,635.804999997839,1
余,565.845000004629,1
余,620.200000004843,1
余,584.20999999909,1
余,544.050000004005,1
余,711.48499999987,1
余,741.305000002962,1
余,556.315000001341,1
余,526.800000000745,1
余,479.664999999106,1
余,694.085000000428,1
余,515.409999999916,1
余,576.640000000596,1
余,680.814999999944,1
余,439.10000000149,1
余,646.950000002165,1
余,837.324999999953,1
余,622.999999999534,1
余,463.629999998026,1
余,773.594999998808,1
余,652.225000000792,1
余,515.85999999952,1
余,599.30999999959,1
余,563.215000000084,1
余,1462.69999999646,1
余,666.355000000913,1
余,595.165000000969,1
余,636.644999998738,1
余,600.32999999926,1
佚,738.755000002217,1
佚,658.800000000745,1
佚,820.910000000382,1
佚,1072.38000000501,1
佚,824.905000001192,1
佚,814.084999999963,1
佚,703.895000002347,1
佚,853.374999998836,1
佚,1069,1
佚,635.805000001565,1
佚,1040.50999999885,1
佚,1046.15499999607,1
佚,880.910000000149,1
佚,726.674999998417,1
佚,652.75499999919,1
佚,620.179999997839,1
佚,697.495000000112,1
佚,699.04500000109,1
佚,721.059999996331,1
佚,732.470000000205,1
佚,513.515000002459,1
佚,696.084999995772,1
佚,723.285000000033,1
佚,774.69999999553,1
佚,777.219999999972,1
佚,544.249999999069,1
佛,1330.71999999788,1
佛,523.675000000745,1
佛,673.800000000745,1
佛,571.409999999683,1
佛,740.725000003353,1
佛,611.779999998864,1
佛,608.860000000335,1
佛,683.574999999255,1
佛,579.420000001788,1
佛,593.434999995399,1
佛,496.844999997877,1
佛,554.599999999511,1
佛,715.824999999255,1
佛,698.914999999804,1
佛,598.100000001024,1
佛,667.365000001155,1
佛,528.040000001434,1
佛,672.590000002179,1
佛,527.904999999795,1
佛,616.779999996768,1
佛,550.824999998324,1
佛,496.375000002445,1
佛,694.8,1
佛,495.374999998603,1
佛,555.515000000014,1
佛,650.430000001565,1
佛,643.965000002878,1
佛,710.090000000317,1
作,929.79999999702,1
作,707.970000000671,1
作,613.969999998517,1
作,513.0850000059,1
作,649.750000000698,1
作,541.309999998703,1
作,1602.92499999981,1
作,653.955000000075,1
作,634.760000000708,1
作,595.79999999702,1
作,1226.97000000323,1
作,767.664999999572,1
作,699.99499999918,1
作,639.680000000168,1
作,559.154999999038,1
作,942.790000000969,1
作,571.20000000298,1
作,629.929999999236,1
作,1007.66999999993,1
作,677.324999996927,1
作,864.724999999628,1
作,577.799999998882,1
作,723.445000000764,1
作,722.049999999814,1
作,752.134999998845,1
作,785.340000002179,1
佝,639.660000000615,1
佝,609.569999997038,1
佝,1211.58999999939,1
佝,827.935000000987,1
佝,1073.84499999997,1
佝,1491.07999999961,1
佝,790.359999999055,1
佝,520.60000000149,1
佝,686.295000003185,1
佝,700.890000000596,1
佝,679.729999999981,1
佝,839.975000002421,1
佝,806.93499999959,1
佝,686.10500000068,1
佝,657.029999998864,1
佝,576.649999999208,1
佝,622.20000000298,1
佝,674.42999999912,1
佝,671.950000000186,1
佝,1236.43499999889,1
佝,1182.80999999866,1
佝,567.575000000885,1
佞,757.515000004787,1
